"Exchange Point ID","National Express ID","Name","Long Name","Easting","Northing","Date of Issue","Issue Version","CoachClusterCode","Group ID"
"NX000493","69192","Elsdon","Elsdon (Northumberland) - Road End Coach Stop",393584,593198,"25/05/2010","386","900069192",
"NX000494","57586","Eltham","Eltham (London) - Coach Stop",541474,174620,"25/05/2010","386","900057586","G308"
"NX000505","65057","Everton Corner","Everton (Hants) - Bus Shelter",429283,94002,"25/05/2010","386","900065057",
"NX000506","18043","Evesham","Evesham Bus Stn",403750,243972,"25/05/2010","386","900018043","G310"
"NX000507","44035","EXETER","Exeter - Bus & Coach Stn Paris Street",292502,92896,"25/05/2010","386","900044035","G71"
"NX000508","44010","Exeter","Exeter - M5 Motorway Services Coach Stop",296755,91842,"25/05/2010","386","900044010",
"NX000509","44025","Exminster","Exminster Bus Stop",294479,87602,"25/05/2010","386","900044025",
"NX000514","21129","Failsworth","Failsworth - Oldham Rd Coach Stop",388677,400967,"25/05/2010","386","900021129",
"NX000515","37364","Fakenham","Fakenham - Oak Street Coach Stop",591846,329754,"25/05/2010","386","900037364",
"NX000516","66097","Falkirk","Falkirk - Callendar Riggs Bus Stn",289146,679901,"25/05/2010","386","900066097","G13"
"NX000518","43165","Falmouth","Falmouth - Berkeley Vale Argos Coach Stop",180585,32825,"25/05/2010","386","900043165","G325"
"NX000520","64046","Fareham","Fareham Bus Stn",457847,106146,"25/05/2010","386","900064046","G326"
"NX000522","61126","Farnborough","Farnborough (Hants) - Farnborough Rd Coach Stop",486966,155337,"25/05/2010","386","900061126","G14"
"NX000523","61196","Farnham","Farnham - Town Centre Coach Stop",484185,146836,"25/05/2010","386","900061196","G327"
"NX000527","59536","Felbridge","Felbridge - London Rd Coach Stop",537251,139656,"25/05/2010","386","900059536",
"NX000528","53124","FELIXSTOWE","Felixstowe - Bus Stn Langer Rd",629622,234083,"25/05/2010","386","900053124","G155"
"NX000529","53164","Felixstowe","Felixstowe - Gt Eastern Square Coach Stop",630421,235154,"25/05/2010","386","900053164","G155"
"NX000530","63427","Felpham","Felpham ( W Sussex) - Southdowns Coach Stop",496029,100269,"25/05/2010","386","900063427",
"NX000532","66209","Ferniehirst Castle","Ferniehirst Castle - Road End Coach Stop",364842,618244,"25/05/2010","386","900066209",
"NX000533","66208","Ferniehirst","Ferniehirst - Mill Road End Coach Stop",365291,616708,"25/05/2010","386","900066208",
"NX000537","75152","Filey","Filey Bus Stn",511500,480695,"25/05/2010","386","900075152","G328"
"NX000540","63177","Findon Valley","Findon Valley (W Sussex) - Coach Stop",512830,106778,"25/05/2010","386","900063177",
"NX000541","63147","Findon","Findon (W Sussex) - Coach Stop",512461,107980,"25/05/2010","386","900063147",
"NX000545","58576","Flimwell","Flimwell Coach Stop",571458,131215,"25/05/2010","386","900058576",
"NX000546","11721","Flint","Flint Coach Stop",324405,373191,"25/05/2010","386","900011721","G330"
"NX000549","58886","Folkestone","Folkestone - Bouverie Square Bus Stn",622606,135930,"25/05/2010","386","900058886","G15"
"NX000550","31007","Folkingham","Folkingham (Lincs) - Market Place Coach Stop",507237,333669,"25/05/2010","386","900031007",
"NX000552","12512","Ford","Ford (Shrops) - A458 Coach Stop",341595,313286,"25/05/2010","386","900012512",
"NX000553","65066","Fordingbridge","Fordingbridge - Lay-by Coach Stop",415207,115492,"25/05/2010","386","900065066",
"NX000554","59537","Forest Row","Forest Row Coach Stop",542471,135333,"25/05/2010","386","900059537",
"NX000556","67387","Fort William","Fort William Bus Stn",210558,774236,"25/05/2010","386","900067387","G73"
"NX000559","77021","Freckleton","Freckleton Coach Stop",342870,429029,"25/05/2010","386","900077021",
"NX000561","42235","Fremington","Fremington: New Inn Coach Stop",251484,132446,"25/05/2010","386","900042235",
"NX000562","75062","Fridaythorpe","Fridaythorpe (E Yorks) - Coach Stop",487486,459022,"25/05/2010","386","900075062",
"NX000563","53746","Frinton-on-Sea","Frinton-on-Sea - Central Ave Coach Stop",624416,221046,"25/05/2010","386","900053746","G157"
"NX000564","53734","Frinton-on-Sea","Frinton-on-Sea - Railway Gates Coach Stop",623552,220451,"25/05/2010","386","900053734","G157"
"NX000565","87355","Frome","Frome - Market Place Coach Stop",377682,148085,"25/05/2010","386","900087355",
"NX000566","12061","Froncysyllte","Froncysyllte - Bus Lay-by",327246,341190,"25/05/2010","386","900012061",
"NX000567","46271","Froxfield","Froxfield (Wilts) - Lay-by Bus Shelter",429823,168088,"25/05/2010","386","900046271",
"NX000569","77032","Fulwood","Fulwood (Preston) Coach Stop",354094,431833,"25/05/2010","386","900077032",
"NX000570","67928","Furnace","Furnace (Argyll & Bute) - Shop Coach Stop",202340,700109,"25/05/2010","386","900067928",
"NX000571","66467","Galashiels","Galashiels Bus Stn",349338,636281,"25/05/2010","386","900066467",
"NX000572","72101","Galgate","Galgate - Crossroads Coach Stop",348363,455412,"25/05/2010","386","900072101",
"NX000573","12523","Garthmyl","Garthmyl (Powys) - Coach Stop",319396,298997,"25/05/2010","386","900012523",
"NX000574","67502","Gatehouse-of-Fleet","Gatehouse-of-Fleet - Fleet Street Bus Stop",259870,556249,"25/05/2010","386","900067502",
"NX000575","71022","Gateshead","Gateshead - Metro Interchange Coach Stop",425470,563095,"25/05/2010","386","900071022",
"NX000576","63086","GATWICK AIRPORT","Gatwick Airport - South Terminal Coach Stops",528598,141332,"25/05/2010","386","900063086","G74"
"NX000577","63057","Gatwick Airport","Gatwick Airport - North Terminal Coach Stops",527576,141785,"25/05/2010","386","900063057","G74"
"NX000586","89245","Gillingham","Gillingham (Dorset) - Station Rd Coach Stop",380988,126415,"25/05/2010","386","900089245","G332"
"NX000590","67157","GLASGOW","Glasgow Buchanan Bus Stn",259188,665834,"25/05/2010","386","900067157","G17"
"NX000591","67807","Glasgow","Glasgow Airport Coach Stops",247876,666103,"25/05/2010","386","900067807",
"NX000593","87265","Glastonbury","Glastonbury Coach Stop",349884,138872,"25/05/2010","386","900087265",
"NX000594","67727","Glenbarr","Glenbarr (Argyll & Bute) - Shelter Coach Stop",167018,636878,"25/05/2010","386","900067727",
"NX000595","67397","Glencoe","Glencoe - Crossroads Coach Stop",209795,758708,"25/05/2010","386","900067397",
"NX000597","90107","Gleneagles","Gleneagles - Station Road End Coach Stop",292747,710806,"25/05/2010","386","900090107","G333"
"NX000599","67279","Glenluce","Glenluce (Dumfries & Galloway) Coach Stop",219513,557023,"25/05/2010","386","900067279",
"NX000601","17263","GLOUCESTER","Gloucester Bus Stn",383498,218573,"25/05/2010","386","900017263","G76"
"NX000602","17233","Gloucester","Gloucester - Longlevens Cheltenham Rd Coach Stop",385521,219470,"25/05/2010","386","900017233",
"NX000603","12483","Gobowen","Gobowen Coach Stop",330270,333440,"25/05/2010","386","900012483","G334"
"NX000604","57846","Golders Green","Golders Green (London) - Coach Stop",525212,187441,"25/05/2010","386","900057846",
"NX000606","80012","Goole","Goole - Airmyn Rd nr Boothferry Rd Coach Stop",473667,424121,"25/05/2010","386","900080012","G336"
"NX000607","88025","Goonhavern","Goonhavern (Cornwall) - Coach Stop",178664,53781,"25/05/2010","386","900088025",
"NX000609","63197","Goring","Goring-by-Sea Coach Stop",510934,102899,"25/05/2010","386","900063197","G337"
"NX000610","38124","Gorleston-on-Sea","Gorleston-on-Sea Coach Stop",652202,303418,"25/05/2010","386","900038124",
"NX000611","14201","Gorseinon","Gorseinon Bus Centre",258898,198594,"25/05/2010","386","900014201",
"NX000615","43486","Grampound","Grampound (Cornwall) - Coach Stop",193514,48331,"25/05/2010","386","900043486",
"NX000617","68192","Grange-over-Sands","Grange-over-Sands - Rail Stn Coach Stop",341188,478162,"25/05/2010","386","900068192","G338"
"NX000620","31074","Grantham","Grantham Bus Stn",491432,335543,"25/05/2010","386","900031074","G77"
"NX000621","68202","Grasmere","Grasmere Coach Stop",334150,507018,"25/05/2010","386","900068202",
"NX000625","53744","Great Clacton","Great Clacton - Valley Rd Coach Stop",617272,216483,"25/05/2010","386","900053744",
"NX000627","53754","Great Holland","Great Holland Coach Stop",621198,219180,"25/05/2010","386","900053754",
"NX000628","18253","Great Malvern","Great Malvern Coach Stop",377506,245872,"25/05/2010","386","900018253","G339"
"NX000629","52095","Great Shelford","Great Shelford Coach Stop",546239,252456,"25/05/2010","386","900052095",
"NX000630","38174","Great Yarmouth","Great Yarmouth - Market Gates Coach Stop",652601,307605,"25/05/2010","386","900038174","G158"
"NX000632","11742","Greenfield","Greenfield (Flintshire) - Queens Head Coach Stop",319519,377720,"25/05/2010","386","900011742",
"NX000635","30434","Grimsby","Grimsby - Riverhead (Freshney Place) Bus Stn",526984,409463,"25/05/2010","386","900030434","G78"
"NX000636","11352","Gronant","Gronant - for Presthaven Sands Coach Stop",309083,383459,"25/05/2010","386","900011352",
"NX000644","55034","Hadleigh","Hadleigh (Essex) Coach Stop",581078,187047,"25/05/2010","386","900055034",
"NX000646","59156","Hailsham","Hailsham Coach Stop",559010,109563,"25/05/2010","386","900059156",
"NX000647","12524","Halfway House","Halfway House (Shrops) - Coach Stop",333968,311610,"25/05/2010","386","900012524",
"NX000648","22032","Halifax","Halifax Bus Stn",409429,425447,"25/05/2010","386","900022032","G79"
"NX000652","67188","Hamilton","Hamilton Bus Stn",272218,655266,"25/05/2010","386","900067188","G342"
"NX000656","86094","Harleston","Harleston (Norfolk): Broad St Coach Stop",624649,283535,"25/05/2010","386","900086094",
"NX000657","74132","Harrogate","Harrogate Bus Station",430362,455444,"25/05/2010","386","900074132","G80"
"NX000658","52014","Harston","Harston (Cambs) Coach Stop",542504,250873,"25/05/2010","386","900052014",
"NX000659","71232","Hartlepool","Hartlepool - Stockton Street Coach Stop",450961,532427,"25/05/2010","386","900071232","G81"
"NX000660","59766","Hastings","Hastings - Queens Parade Coach Stop",581648,109418,"25/05/2010","386","900059766","G159"
"NX000661","64120","Havant","Havant Bus Stn",471632,106363,"25/05/2010","386","900064120","G344"
"NX000662","14765","Haverfordwest","Haverfordwest Bus Stn",195484,215960,"25/05/2010","386","900014765","G345"
"NX000663","43005","Hayle","Hayle Coach Stop",155866,37245,"25/05/2010","386","900043005","G346"
"NX000664","20051","Hazel Grove","Hazel Grove Coach Stop",392110,386950,"25/05/2010","386","900020051","G347"
"NX000666","57286","Heathrow Airport Terminals 1-3","Heathrow Airport Central Bus Stn",507542,175857,"25/05/2010","386","900057286","G38"
"NX000673","43115","Helston","Helston - Coinagehall Street Coach Stop",165754,27408,"25/05/2010","386","900043115",
"NX000674","56106","Hemel Hempstead","Hemel Hempstead Bus Stn",505453,207099,"25/05/2010","386","900056106","G349"
"NX000678","45125","Henstridge","Henstridge (Somerset) - Virginia Ash Coach Stop",372103,120130,"25/05/2010","386","900045125",
"NX000679","16013","Hereford","Hereford - Country Bus Stn Commercial Rd",351426,240285,"25/05/2010","386","900016013","G82"
"NX000681","66478","Heriot","Heriot (Scottish Borders) - Road End Coach Stop",340380,654623,"25/05/2010","386","900066478",
"NX000682","58236","Herne Bay","Herne Bay - High Street Coach Stop",617188,167479,"25/05/2010","386","900058236","G350"
"NX000683","82022","Hessle","Hessle - Darleys Roundabout Coach Stop",503300,427405,"25/05/2010","386","900082022","G351"
"NX000685","38395","Hethersett","Hethersett (Norfolk) - Norwich Rd Coach Stop",615444,304552,"25/05/2010","386","900038395",
"NX000689","63106","Hickstead","Hickstead - A23 Slip Rd Coach Stop",526865,120342,"25/05/2010","386","900063106",
"NX000690","56236","High Wycombe","High Wycombe: Bridge St Bus Stn",486316,193026,"25/05/2010","386","900056236","G353"
"NX000691","41346","Highbridge","Highbridge - Burnham Rd Coach Stop",332066,147662,"25/05/2010","386","900041346","G354"
"NX000692","65029","Highcliffe","Highcliffe (Christchurch) - Lymington Rd Coach Stop",421536,93686,"25/05/2010","386","900065029",
"NX000695","64187","Hilsea","Hilsea - Lido Coach Stop",465460,104368,"25/05/2010","386","900064187","G355"
"NX000696","64296","Hindhead","Hindhead - Crossroads Coach Stop",488655,135617,"25/05/2010","386","900064296",
"NX000699","51094","Hitchin","Hitchin Coach Stop",518640,229115,"25/05/2010","386","900051094","G161"
"NX000702","53714","Holland-on-Sea","Holland-on-Sea Coach Stop",620240,216771,"25/05/2010","386","900053714",
"NX000704","21101","Hollingworth","Hollingworth Coach Stop",400292,395997,"25/05/2010","386","900021101",
"NX000705","43415","Holmbush","Holmbush (St Austell) Coach Stop",203843,52511,"25/05/2010","386","900043415",
"NX000706","37374","Holt","Holt - War Memorial Coach Stop",607915,338805,"25/05/2010","386","900037374",
"NX000709","60026","Hooley","Hooley (Surrey)- Brighton Rd Coach Stop",528816,156532,"25/05/2010","386","900060026",
"NX000712","31291","Horncastle","Horncastle - Market Place Coach Stop",525895,369595,"25/05/2010","386","900031291",
"NX000713","64106","Horndean","Horndean (Hants) - Precinct Coach Stop",470557,113111,"25/05/2010","386","900064106",
"NX000714","63316","Horsham","Horsham - Rail Station Coach Stop",517782,130910,"25/05/2010","386","900063316","G357"
"NX000716","59086","Hove","Hove - King Alfred Coach Stop",528386,104464,"25/05/2010","386","900059086","G358"
"NX000718","22152","Huddersfield","Huddersfield Bus Stn",414196,416624,"25/05/2010","386","900022152","G84"
"NX000719","82032","HULL","Hull - Paragon Bus Stn",509108,428927,"25/05/2010","386","900082032","G85"
"NX000721","82042","Hull","Hull - Fiveways Hotel Coach Stop",505717,428013,"25/05/2010","386","900082042",
"NX000722","24012","Humber Bridge","Humber Bridge - North Side Coach Stop",502208,426149,"25/05/2010","386","900024012","G162"
"NX000723","24013","Humber Bridge","Humber Bridge - South Side Coach Stop",502243,421729,"25/05/2010","386","900024013","G162"
"NX000724","62153","Hungerford","Hungerford - Charnham Rd Coach Stop",433840,168938,"25/05/2010","386","900062153",
"NX000725","52224","Huntingdon","Huntingdon - Mill Common Bus Stn",523834,271637,"25/05/2010","386","900052224","G359"
"NX000726","59797","Hurst Green","Hurst Green - Royal George Coach Stop",573387,127127,"25/05/2010","386","900059797",
"NX000728","31384","Huttoft","Huttoft (Lincs) - Parish Hall Coach Stop",551326,376582,"25/05/2010","386","900031384",
"NX000730","58856","Hythe","Hythe (Kent) Coach Stop",615847,134698,"25/05/2010","386","900058856",
"NX000732","42995","Ilfracombe","Ilfracombe Bus Stn",252254,147771,"25/05/2010","386","900042995",
"NX000733","90127","Inchture","Inchture (Perth & Kinross) - Coach Stops",327984,729013,"25/05/2010","386","900090127",
"NX000734","31154","Ingoldmells","Ingoldmells Bus Stn",556057,368703,"25/05/2010","386","900031154",
"NX000735","42806","Instow","Instow (Devon) - The Quay Coach Stop",247204,130284,"25/05/2010","386","900042806",
"NX000736","67997","Inveraray","Inveraray - Front Street Coach Stop",209630,708595,"25/05/2010","386","900067997",
"NX000737","90137","Inverbervie","Inverbervie (Aberdeenshire) - Coach Stop",383045,772626,"25/05/2010","386","900090137",
"NX000738","93127","Invergarry","Invergarry (Highland) - Hotel Coach Stop",230797,801127,"25/05/2010","386","900093127",
"NX000739","90147","Inverness","Inverness - Farraline Park Bus Stn",266671,845617,"25/05/2010","386","900090147","G86"
"NX000740","53234","Ipswich","Ipswich - Old Cattle Market Bus Stn",616379,244431,"25/05/2010","386","900053234","G87"
"NX000742","85104","Ixworth","Ixworth (Suffolk) - Bus Stop",593173,270341,"25/05/2010","386","900085104",
"NX000744","53755","Jaywick","Jaywick - Chester Holiday Park Coach Stop",615130,215685,"25/05/2010","386","900053755",
"NX000745","53745","Jaywick","Jaywick - Three Jays",615321,213848,"25/05/2010","386","900053745","G165"
"NX000746","66237","Jedburgh","Jedburgh Bus Stn",365108,620493,"25/05/2010","386","900066237",
"NX000747","66258","Jedforest","Jedforest (Scottish Borders) - Hotel Coach Stop",366379,615383,"25/05/2010","386","900066258",
"NX000749","14775","Johnston","Johnston (Pembrokeshire) - Railway Inn Coach Stop",193268,210559,"25/05/2010","386","900014775","G363"
"NX000750","11201","Johnstown","Johnstown (Wrexham) - Ruabon Rd Coach Stop",330109,346313,"25/05/2010","386","900011201",
"NX000758","35044","Kegworth","Kegworth Coach Stop",448754,326669,"25/05/2010","386","900035044",
"NX000759","76242","Keighley","Keighley Bus Stn",406169,441255,"25/05/2010","386","900076242","G364"
"NX000762","68111","Kendal","Kendal Bus Stn",351614,492943,"25/05/2010","386","900068111","G365"
"NX000763","40053","Kenilworth","Kenilworth Coach Stop",428688,271852,"25/05/2010","386","900040053",
"NX000764","67768","Kennacraig","Kennacraig - Ferry Terminal Coach Stop",181859,662520,"25/05/2010","386","900067768",
"NX000765","44045","Kenton","Kenton (Devon) - Coach Stop",295872,83372,"25/05/2010","386","900044045",
"NX000768","68521","Keswick","Keswick - Bus Stn",326321,523537,"25/05/2010","386","900068521",
"NX000769","39364","Kettering","Kettering - Sheep Street Coach Stop",486661,278385,"25/05/2010","386","900039364","G88"
"NX000777","14685","Kilgetty","Kilgetty Coach Stop",212236,207165,"25/05/2010","386","900014685","G367"
"NX000783","90268","Kindallachan","Kindallachan (Perth & Kinross) - Layby Bus Stop",299449,749738,"25/05/2010","386","900090268",
"NX000785","37084","Kings Lynn","King's Lynn - Vancouver Centre Bus Stn",562031,320081,"25/05/2010","386","900037084","G368"
"NX000786","11313","Kinmel Bay","Kinmel Bay (Conwy) - Coach Stop",298866,380405,"25/05/2010","386","900011313",
"NX000788","90957","Kinross","Kinross (Perth & Kinross): P&R Coach Stop",311607,702382,"25/05/2010","386","900090957",
"NX000790","53784","Kirby Cross","Kirby Cross (Essex) - Coach Stop",621830,220761,"25/05/2010","386","900053784","G370"
"NX000792","69212","Kirkwhelpington","Kirkwhelpington (Northumb.) - Road End Coach Stop",399352,584616,"25/05/2010","386","900069212",
"NX000797","69202","Knowesgate","Knowesgate (Northumberland) - Hotel Coach Stop",398896,585638,"25/05/2010","386","900069202",
"NX000803","93077","Kyle-of-Lochalsh","Kyle-of-Lochalsh Bus Stop",176257,827201,"25/05/2010","386","900093077","G372"
"NX000804","93067","Kyleakin","Kyleakin - Youth Hostel Coach Stop",175276,826393,"25/05/2010","386","900093067",
"NX000808","58577","Lamberhurst","Lamberhurst - Chequers Coach Stop",567588,136179,"25/05/2010","386","900058577",
"NX000810","72111","LANCASTER","Lancaster Bus Station",347674,461898,"25/05/2010","386","900072111","G89"
"NX000811","72121","Lancaster","Lancaster - University Underpass Coach Stop",348620,457422,"25/05/2010","386","900072121",
"NX000812","43356","Landrake","Landrake (Cornwall) - By-pass Bus Stop",237414,60686,"25/05/2010","386","900043356",
"NX000813","25242","Langsett","Langsett (S Yorks) - Coach Stop",421228,400478,"25/05/2010","386","900025242",
"NX000815","88225","Launceston","Launceston - Westgate Street Coach Stop",233061,84423,"25/05/2010","386","900088225",
"NX000817","52494","Lavendon","Lavendon (Milton Keynes) Coach Stop",491661,253575,"25/05/2010","386","900052494",
"NX000818","40073","Leamington Spa","Leamington Spa:  Hamilton Terrace Coach Stop",432254,266025,"25/05/2010","386","900040073","G90"
"NX000819","16023","Ledbury","Ledbury - Memorial Coach Stop",371092,237693,"25/05/2010","386","900016023","G374"
"NX000820","76052","LEEDS","Leeds - Bus & Coach Stn Dyer Street",430682,433483,"25/05/2010","386","900076052","G91"
"NX000823","76082","Leeds","Moortown (Leeds) - Coach Stop",430737,439299,"25/05/2010","386","900076082",
"NX000826","35064","LEICESTER","Leicester  - St Margaret's Bus Stn",458681,304984,"25/05/2010","386","900035064","G92"
"NX000828","35005","Leicester","Leicester  - Narborough Rd Coach Stop",456627,302100,"25/05/2010","386","900035005",
"NX000829","21005","Leigh (Manchester)","Leigh (Manchester) Coach Stop",365666,400023,"25/05/2010","386","900021005",
"NX000830","55054","LEIGH-ON-SEA","Leigh-on-Sea - London Rd Coach Stop",582518,186557,"25/05/2010","386","900055054","G170"
"NX000831","55044","Leigh-on-Sea","Leigh-on-Sea - Elms Hotel London Rd Coach Stop",584284,186576,"25/05/2010","386","900055044","G170"
"NX000835","43011","Lelant","Lelant - Post Office Coach Stop",154506,37135,"25/05/2010","386","900043011","G375"
"NX000836","51005","Letchworth","Letchworth - Jackman's Place Coach Stop",522938,232390,"25/05/2010","386","900051005",
"NX000837","66437","Letham","Letham - Road End Coach Stop",368619,610056,"25/05/2010","386","900066437",
"NX000839","57516","Lewisham","Lewisham (London) - Coach Stop",538096,175830,"25/05/2010","386","900057516",
"NX000841","33483","Lichfield","Lichfield - Levetts Field Bus Stn",411915,309318,"25/05/2010","386","900033483","G376"
"NX000848","30044","Lincoln","Lincoln - City Bus Stn",497686,370963,"25/05/2010","386","900030044","G93"
"NX000850","64227","Liphook","Liphook - Portsmouth Road Coach Stop",483949,131498,"25/05/2010","386","900064227","G377"
"NX000851","43235","Liskeard","Liskeard - Barras Street Coach Stop",225101,64589,"25/05/2010","386","900043235","G378"
"NX000853","59716","Little Common","Little Common (Bexhill) - Coach Stop",571900,108015,"25/05/2010","386","900059716",
"NX000854","63426","Littlehampton","Littlehampton - Anchor Springs Coach Stop",502879,102188,"25/05/2010","386","900063426","G379"
"NX000855","10091","LIVERPOOL","Liverpool - Coach Station Norton Street",335259,390823,"25/05/2010","386","900010091","G20"
"NX000857","10052","Liverpool","Liverpool - Edge Lane Coach Stop",338537,390783,"25/05/2010","386","900010052",
"NX000858","10051","Liverpool","Liverpool - Edge Lane Drive Coach Stop",339965,390535,"25/05/2010","386","900010051",
"NX000859","10405","Liverpool","Old Roan (Liverpool) - A59 Coach Stop",337073,399205,"25/05/2010","386","900010405",
"NX000860","10090","Liverpool","Liverpool - West Derby Street Coach Stop",335995,390582,"25/05/2010","386","900010090",
"NX000863","12733","Llandinam","Llandinam (Powys) - Coach Stop",302519,288432,"25/05/2010","386","900012733",
"NX000864","11231","Llandrillo-yn-Rhos","Llandrillo-yn-Rhos (Conwy) - Coach Stop",283351,380563,"25/05/2010","386","900011231",
"NX000866","11241","LLANDUDNO","Llandudno: North Western Gdns Coach Stop",278794,382100,"25/05/2010","386","900011241","G381"
"NX000868","14202","Llanelli","Llanelli - Island Place Bus Stn",250936,200424,"25/05/2010","386","900014202","G382"
"NX000871","12091","Llangollen","Llangollen - Market Street Coach Stop",321399,342019,"25/05/2010","386","900012091",
"NX000872","12743","Llangurig","Llangurig (Powys) - Coach Stop",290862,279908,"25/05/2010","386","900012743",
"NX000873","12753","Llanidloes","Llanidloes - The Gro Bus Stn",295308,284424,"25/05/2010","386","900012753",
"NX000880","67918","Lochgair","Lochgair (Argyll & Bute) - Hotel Coach Stop",192220,690466,"25/05/2010","386","900067918",
"NX000881","67938","Lochgilphead","Lochgilphead - Lochnell Street Coach Stop",186241,687942,"25/05/2010","386","900067938",
"NX000891","57217","Heathrow Airport Terminal 4","Heathrow Airport Terminal 4 Coach Stop",508051,174581,"25/05/2010","386","900057217",
"NX000892","57317","London (Aldgate)","London - Aldgate Coach Stop",533670,181221,"25/05/2010","386","900057317",
"NX000894","57307","London (Bank)","London - Bank on Cornhill Coach Stop",532821,181111,"25/05/2010","386","900057307",
"NX000896","57328","London (Earls Court)","Earls Court (London) - Coach Stop",525586,178562,"25/05/2010","386","900057328",
"NX000897","57377","London (Elephant & Castle)","Elephant & Castle (London) - Coach Stop",532122,179039,"25/05/2010","386","900057377","G323"
"NX000898","57396","London (Embankment)","London - Embankment Coach Stop",530475,180471,"25/05/2010","386","900057396",
"NX000902","57387","London (Marble Arch)","London - Marble Arch Coach Stop",527883,180825,"25/05/2010","386","900057387",
"NX000903","57378","London (Marylebone)","London - Marylebone Coach Stop",527907,182060,"25/05/2010","386","900057378",
"NX000904","57332","London (Mile End)","London - Mile End Coach Stop",536514,182547,"25/05/2010","386","900057332",
"NX000905","57309","London (Pimlico)","London - Pimlico Coach Stop",529697,178329,"25/05/2010","386","900057309",
"NX000906","57344","London (Stockwell)","Stockwell (London) - Coach Stop",530502,176623,"25/05/2010","386","900057344",
"NX000909","43456","Lostwithiel","Lostwithiel - Royal Talbot Coach Stop",210372,59878,"25/05/2010","386","900043456","G384"
"NX000910","35474","Loughborough","Loughborough - The Rushes Coach Stop",453411,319849,"25/05/2010","386","900035474","G385"
"NX000912","30144","Louth","Louth - Bus Stn Church Street",533187,387423,"25/05/2010","386","900030144",
"NX000914","59127","Lower Willingdon","Willingdon (E Sussex) Coach Stop",558645,102832,"25/05/2010","386","900059127",
"NX000915","86134","Lowestoft","Lowestoft - Britten Centre Bus Stn",654904,293245,"25/05/2010","386","900086134","G386"
"NX000917","90587","Luncarty","Luncarty (Perth & Kinross) - Bus Bay on A9",309324,728704,"25/05/2010","386","900090587",
"NX000918","67118","Luss","Luss (Argyll & Bute) - By-pass Coach Stop",235727,692855,"25/05/2010","386","900067118",
"NX000919","51224","Luton Airport","Luton Airport Bus Stn",511865,221333,"25/05/2010","386","900051224","G95"
"NX000920","51114","Luton","Luton - Bus Stn Bute Street",509271,221487,"25/05/2010","386","900051114","G94"
"NX000924","65086","Lymington","Lymington (Hants) - Stanford Hill Coach Stop",431807,95279,"25/05/2010","386","900065086","G387"
"NX000925","65197","Lyndhurst","Lyndhurst (Hants) - Park Hotel Coach Stop",430235,108175,"25/05/2010","386","900065197",
"NX000928","77142","Lytham","Lytham - Central Beach Coach Stop",336679,427038,"25/05/2010","386","900077142","G388"
"NX000929","31374","Mablethorpe","Mablethorpe Coach Stn",550600,384947,"25/05/2010","386","900031374",
"NX000933","10401","Maghull","Maghull - A59 Town Centre Coach Stop",337740,402671,"25/05/2010","386","900010401","G389"
"NX000936","18283","Malvern Link","Malvern Link - Coach Stop",378654,247855,"25/05/2010","386","900018283","G390"
"NX000937","21131","MANCHESTER","Manchester - Central Coach Station",384370,397963,"25/05/2010","386","900021131","G21"
"NX000938","21251","Manchester Airport","Manchester Airport - Rail Station Coach Stop",381929,385252,"25/05/2010","386","900021251","G96"
"NX000946","29144","MANSFIELD","Mansfield - Rosemary Street Bus Stn",453545,361090,"25/05/2010","386","900029144","G391"
"NX000947","29106","Mansfield","Mansfield - Portland College Coach Stop",454988,356741,"25/05/2010","386","900029106",
"NX000951","58316","Margate","Margate - Clock Tower Marine Parade Coach Stop",635302,171060,"25/05/2010","386","900058316","G393"
"NX000953","31266","Market Deeping","Market Deeping - Market Place Coach Stop",513811,310030,"25/05/2010","386","900031266",
"NX000954","35284","Market Harborough","Market Harborough - Market Hall Coach Stop",473526,287035,"25/05/2010","386","900035284","G394"
"NX000956","46273","Marlborough","Marlborough - High Street Coach Stop",418742,169051,"25/05/2010","386","900046273",
"NX000959","26144","Matlock Bath","Matlock Bath - Coach Stop",429349,358087,"25/05/2010","386","900026144","G396"
"NX000960","26134","Matlock","Matlock Coach Stops",429748,360333,"25/05/2010","386","900026134","G397"
"NX000963","46185","Melksham","Melksham - Town Hall Coach Stop",390447,163640,"25/05/2010","386","900046185","G398"
"NX000964","66488","Melrose","Melrose  - Square Coach Stop",354761,633998,"25/05/2010","386","900066488",
"NX000967","14105","Merthyr Tydfil","Merthyr Tydfil Bus Stn",304810,206128,"25/05/2010","386","900014105","G399"
"NX000970","71062","Middlesbrough","Middlesbrough Bus Stn",449251,520360,"25/05/2010","386","900071062","G98"
"NX000974","45190","Milborne Port","Milborne Port - Coach Stop",367805,118638,"25/05/2010","386","900045190",
"NX000975","85274","MILDENHALL","Mildenhall - King Street Coach Stop",571236,274644,"25/05/2010","386","900085274",
"NX000979","65097","Milford-on-Sea","Milford-on-Sea Coach Stop",428932,91820,"25/05/2010","386","900065097",
"NX000981","90777","Milnathort","Milnathort (Perth & Kinross) - Bank Coach Stop",312000,704618,"25/05/2010","386","900090777",
"NX000982","50124","MILTON KEYNES","Milton Keynes - Temporary Coachway Campbell Park",486493,239855,"25/05/2010","386","900050124","G99"
"NX000987","42675","Minehead","Minehead - Butlins Coach Stop",297975,146321,"25/05/2010","386","900042675",
"NX000994","15165","Monmouth","Monmouth Bus Stn",350481,212633,"25/05/2010","386","900015165",
